step,reward,data,time,max_time
666218,227.56382545752322,361.8514851699853,144.75,40.375
667422,231.22218004069975,388.33629458105463,172.875,53.75
668680,236.11669468232498,351.30625,149.5,47.375
669764,217.8258819962257,358.63125,145.5,44.375
670835,225.20084036039276,383.40451350350645,156.25,46.0
672024,227.40859921671478,375.42565625,157.625,53.375
673142,235.14121299513243,380.76534375,148.25,46.875
674325,235.1069402342847,373.296578125,152.875,45.0
675444,234.37323307390005,372.65632812499996,154.75,45.25
676454,234.8640484310226,371.31874999999997,151.125,43.25
677632,227.70145014925652,355.7124755921641,144.25,43.5
678666,234.67940984116248,373.1625,162.625,46.625
679762,231.18244719390717,396.74875000000003,185.625,55.125
680854,231.72757241505883,399.26150539111325,161.0,52.25
681965,233.15005338070054,374.25,167.0,49.75
683165,236.1335893840477,364.1625,143.625,42.75
684259,234.4274534041499,374.2692891015625,144.625,46.25
685349,234.49142876809543,360.2625,155.125,45.5
686421,236.78385452348746,371.44375,138.625,44.75
687572,235.35380464355725,347.499375,149.125,46.625
688633,235.99056968232497,361.24375,147.5,44.0
689715,234.2222614578851,376.9559375,154.625,43.125
690807,235.15976931432786,352.57500000000005,150.75,49.875
691954,236.0396598411625,367.91875,147.375,43.375
693112,235.2875,375.125,157.875,54.125
694269,233.90881929493008,376.95000000000005,168.25,50.75
695423,234.18317954288523,385.325,165.0,45.25
696662,231.82157297520067,352.77750000000003,168.875,48.5
697729,235.96958899665282,363.64374999999995,140.25,42.5
698830,236.25814431432786,369.5,138.875,45.125
699987,234.94783899665282,358.33125,151.0,48.25
701066,235.6111590663727,366.375,146.625,48.0
702138,236.03979920581241,373.1375,145.25,46.75
703267,236.04905829408952,362.2671875,139.875,42.25
704321,208.31289977802354,374.73625,170.0,51.875
705574,234.24013625340592,382.02878124999995,150.5,48.375
706629,232.75657026700438,382.31338828125,166.75,49.5
707764,232.9832493956876,376.1567391738281,158.375,47.875
708808,235.6244719537676,378.84375,148.375,42.0
709892,234.53965466295503,371.1046875,154.125,48.25
710941,234.95452819454712,367.45798671875,150.5,51.25
712016,236.2039098411625,372.71875,144.125,44.375
713113,235.93237422521022,339.475,143.25,41.125
714169,235.97517915549034,378.25,142.875,45.75
715251,233.96267876809543,381.63125,160.375,49.375
716296,236.50087461260512,360.39375,142.0,43.5
717368,234.54585869837558,390.1375,151.75,46.5
718419,234.68879273760035,376.60249999999996,149.25,45.75
719546,235.5539098411625,389.5,151.25,49.625
720579,236.4775,388.0,142.625,43.75
721685,234.57324961260508,395.29375000000005,159.375,51.125
722738,235.78274922521018,372.67499999999995,145.125,45.125
724034,235.74734734116248,374.28125,149.5,41.375
725092,235.4217673502054,361.7825,141.0,43.625
726343,235.2685973411625,388.28125,156.25,45.25
727424,235.8375193143279,370.05,144.0,44.125
728607,236.2778746126051,374.33125,142.625,42.5
729645,236.16508977144264,367.2125,142.625,45.0
730756,236.05331053587759,373.13,139.25,45.375
731868,235.19697952348747,380.7375,151.5,44.75
732973,234.4686598411625,385.7625,162.625,47.125
734011,233.44298369837557,386.775,161.25,50.875
735084,235.00071477144263,385.6625,156.25,45.25
736224,236.9933121126051,367.43125,133.625,41.25
737308,234.6398746126051,374.98125000000005,160.25,47.375
738460,236.1017496126051,380.125,144.125,46.25
739575,234.43396477144262,371.625,161.375,51.75
740624,235.6357958109807,362.55625,139.25,42.25
741651,234.49893294298357,358.6,146.875,46.125
742695,234.92845554492052,368.38125,138.875,40.625
743800,236.1124371126051,375.28125,143.375,41.125
744969,236.49134734116248,364.88125,141.875,42.125
746084,235.1109647714426,387.1,154.25,44.75
747247,234.64442954288523,375.5125,158.375,48.0
748337,235.6431090857705,371.5125,144.0,43.625
749531,233.45752979845602,363.4789665625,153.5,48.25
750713,236.9903393840477,344.05,133.875,44.25
751953,234.14889079281699,349.56062499999996,152.0,45.125
753424,227.8933559323154,359.38,144.125,49.375
754535,231.5748984091413,384.91625,164.875,53.5
755605,230.7461277700944,346.46524999999997,144.375,46.5
756795,230.0476321863592,364.54525,142.625,46.125
757926,232.08491697178522,359.33125,147.875,44.875
759024,234.3600040948134,369.28375,144.0,45.625
760100,233.67081696281053,364.045,154.625,48.0
761188,233.372951714888,376.31906250000003,156.625,44.875
762322,234.60920027760497,368.20375,151.5,50.875
763480,234.06758899665283,380.0625,160.625,50.0
764520,235.90549961260513,347.61875,146.25,44.0
765672,234.88526931432784,387.0375,151.5,45.375
766774,236.09747913609255,356.3125,142.75,43.125
767848,232.43464392693295,386.20624999999995,175.125,49.125
768907,234.567224595737,373.83781250000004,149.625,45.875
769984,234.94454235020544,379.01,143.25,45.375
771094,234.00756998964516,363.77875,157.625,49.0
772167,234.64281127713838,368.7075,139.125,41.75
773352,234.07977009028005,367.362578125,147.875,46.125
774432,233.69987944341275,359.28000000000003,158.75,45.5
775488,233.71352250122737,362.9603125,151.5,50.375
776550,234.80070108986013,368.4625,153.0,45.625
777637,234.13649088070053,362.63125,153.75,44.5
778733,217.49567431043516,367.29061606290946,163.5,45.625
779843,235.10778250904298,352.25,145.5,46.25
780884,234.0548586983756,375.825,158.5,47.5
781926,235.25842915549038,367.2,148.25,49.5
782997,234.7438742252102,372.44374999999997,156.5,49.25
784074,235.57375000000002,377.375,154.0,50.25
785178,236.30342954288523,363.4375,142.0,42.875
786258,236.1354371126051,373.41875,143.5,43.875
787363,235.35375,379.375,154.75,48.0
788547,236.015,372.25,147.375,46.5
789688,236.49215945376758,359.36875,140.0,41.5
790790,234.5690897714426,367.5375,162.125,55.25
791924,233.0179249199253,378.9475,166.375,51.25
793082,232.95275261256876,359.61375,144.25,44.25
794252,234.2166355824233,355.93125,152.125,44.5
795349,228.31280095569826,365.73512500000004,165.5,50.75
796376,229.99383768097675,378.866875,151.75,44.75
797421,226.40271028868216,358.1120796875,150.125,46.875
798525,220.05446796271366,360.754878125,158.625,46.625
799609,230.76537283444907,352.525,152.375,46.5
800731,230.52770260221394,372.481625,157.125,48.0
801814,232.2919155465094,373.69075000000004,145.625,46.75
802955,235.1050458109807,357.05,143.5,46.75
804031,234.41796923425318,377.74375,145.625,45.25
805121,232.18970696038272,364.7262125,148.5,43.5
806219,235.47684695376762,358.7625,151.875,48.625
807305,235.09703612210984,372.4615625,145.75,43.125
808393,235.29903445376758,378.5625,150.125,44.875
809612,235.33839308683758,351.334515625,147.25,42.25
810717,236.27853406637269,370.49375,138.875,43.875
811900,234.66166649915468,369.515,149.375,42.25
812958,234.97221505936506,375.2625,149.25,47.375
814056,234.94824419545756,367.36,144.875,44.25
815272,232.93388173425313,378.7725,161.5,55.625
816311,234.22801931432787,388.6875,159.125,47.375
817505,232.78182385721306,383.15,171.75,53.375
818641,233.01617962701326,377.279875,152.625,46.375
819723,236.35076931432786,363.8375,137.875,39.5
820848,234.26776735020545,372.07124999999996,152.625,47.0
822022,235.44342915549035,358.9,147.875,44.625
823225,234.21233938404774,370.2875,162.125,51.375
824345,234.98011540180306,356.67525,141.25,42.0
825610,235.7793742252102,376.19375,145.125,42.25
826708,234.82322801641152,351.21875,146.125,43.375
827845,231.40216403407192,360.6498206640625,157.625,51.625
828869,233.15079636875794,361.60562500000003,149.375,45.0
829906,231.1602475634462,350.40556250000003,147.25,44.5
831010,230.02740960759638,373.40375,154.75,51.5
832094,235.49164273760033,382.645,141.75,42.25
833189,235.25198584319776,352.87375,139.625,44.125
834254,233.9478819348837,358.05261640624997,146.75,45.625
835307,232.2314030696835,373.85850000000005,155.375,46.625
836397,235.01750362271517,353.714390625,143.0,47.875
837532,236.2018167528902,347.217359375,132.625,40.5
838732,234.5134489578851,381.3090625,151.375,47.0
839844,234.37906929493005,375.7625,159.75,49.125
840951,235.04508287704004,372.75625,149.875,50.5
842053,235.85124165549036,373.78125,144.125,47.25
843151,234.87755376809545,381.63750000000005,149.375,46.75
844389,235.0891343168297,359.169375,146.375,44.625
845520,233.0657250877763,363.4094901953125,146.875,43.75
846636,233.8158594162237,353.47968515624996,155.5,53.375
847820,234.09259255598116,371.26959375,154.0,46.875
848877,236.60554121123226,358.34875,137.75,40.375
850077,236.26933977144262,374.7125,144.125,45.125
851249,233.8924779661577,377.7375,160.125,49.875
852330,233.25672009031717,382.90156249999995,162.625,52.0
853510,232.75683644209585,362.2966546875,151.25,45.625
854553,230.22434024778772,358.5499375,149.25,44.375
855589,231.94307403366977,364.83740624999996,147.125,47.75
856710,233.55102173524762,350.14373359374997,143.0,45.25
858006,227.80237733648772,363.1461875,150.875,45.25
859131,230.8918853387142,345.68143749999996,152.25,46.0
860252,235.74837605239475,377.20375,146.0,50.75
861306,235.21749961260508,374.3,153.75,49.5
862486,236.12947952348745,367.6125,143.625,45.5
863591,234.70817876809545,367.76875,153.5,48.875
864631,235.28875718232496,374.78125,155.375,44.875
865725,236.0160973411625,361.60625,147.125,43.625
866877,236.00962461260508,374.075,144.625,43.625
867986,235.56224311718444,368.219375,144.875,46.5
869069,234.63104028010682,359.6140625,145.625,43.0
870178,234.45383177806198,375.68625,148.5,42.875
871295,234.10970006965164,387.8025,158.875,47.0
872347,233.7265658679608,375.69525,143.875,43.75
873523,224.45125109367544,364.54464375,163.25,48.375
874605,220.4056679329716,349.40142268750003,140.875,41.625
875695,225.8730415362437,356.2358,161.125,47.625
876845,232.0369112395674,357.026875,152.0,50.125
877861,225.66128441123897,366.59967500000005,155.125,45.625
878915,227.61578039441252,357.59619999999995,150.0,47.375
880004,231.9437074345778,362.51075,155.5,48.375
881169,233.9176085267983,360.74462500000004,143.875,45.625
882366,233.19715510222346,355.64937499999996,148.75,46.25
883580,232.24394292968503,349.108578125,141.25,42.875
884808,233.94450767351168,375.281390625,147.625,48.0
885868,236.07657530732018,355.30875,136.875,44.875
887007,234.09642222164496,367.251,162.375,46.875
888041,234.29869190594738,379.844375,154.875,51.875
889180,232.94976147256395,362.6232609375,165.75,51.375
890274,234.71175800968462,365.148071875,151.0,48.0
891419,235.97411223069267,343.09434375,137.5,43.5
892525,232.3186347759474,367.97060625,153.0,45.5
893705,234.67909923799868,372.39,153.125,46.5
894895,234.20327524987724,384.7141984375,154.375,46.375
896029,235.25497545704653,371.16499999999996,150.625,47.625
897095,235.50067954288522,371.4875,150.25,45.125
898272,234.66258048799864,362.12093749999997,154.0,49.25
899473,233.19707868204404,380.1341276953125,155.375,47.0
900555,233.15065911181776,363.72942403916016,146.5,49.0
901643,235.92805202602193,366.3203125,142.25,44.625
902783,232.92573368826507,361.147,154.75,45.75
903876,234.188240386083,378.08750000000003,143.375,43.875
904891,232.63611047520067,370.125,162.875,54.875
905949,234.42601842199798,357.068125,144.375,43.625
906960,229.03830813445194,360.5924046875,159.5,45.75
908065,234.695810216253,367.2961875,147.75,44.75
909279,235.69488179493007,373.53125,146.25,50.375
910338,235.78290188404773,350.23125000000005,146.375,41.375
911499,236.78025364470523,353.36954687499997,131.75,40.375
912635,235.75909746123227,361.77531250000004,146.875,41.0
913683,234.26175664160428,361.06235468750003,151.875,46.0
914760,235.30449043644248,373.086875,145.125,45.125
915909,233.21377324515458,374.76389296875,156.25,48.625
917188,232.97060251739325,346.5477796875,142.875,45.625
918414,231.5532448209924,372.6095938671875,159.75,50.25
919476,232.17421116991574,372.6525,158.625,48.25
920577,234.13578173425316,380.7,147.875,43.75
921673,232.13677909481342,380.73375,167.5,55.375
922832,231.5532734069579,348.29523140625,154.5,48.25
924000,225.99546674749934,352.1381228907129,154.875,47.0
925119,233.9766336065381,356.10387499999996,144.75,44.25
926165,235.29492838070055,364.06875,143.25,41.625
927270,235.73971399665282,356.4625,143.0,45.375
928411,235.0849363378153,346.7375,149.375,47.375
929456,235.42594993083242,371.907125,141.625,45.5
930549,232.73977145629817,368.2592798632813,141.0,46.875
931666,235.87105548799866,373.305,139.0,42.875
932822,235.79740984116248,352.7,150.0,50.125
933969,233.21915016949015,342.06850000000003,136.5,40.375
935107,235.2035344537676,353.2625,154.125,49.375
936287,234.92772524664326,339.6775,137.75,39.875
937399,231.15149338598798,363.58887500000003,151.5,47.75
938469,223.32869958350398,348.0172457895263,150.625,44.75
939479,231.1663657747742,357.9168684028076,147.0,44.875
940531,233.5618370935312,380.70833281250003,151.625,43.375
941624,235.5185348411625,370.4125,153.375,51.0
942806,234.1019662112323,389.606875,163.5,50.0
943963,233.3887273602042,380.10425816406246,157.375,49.0
945038,235.0187921124775,380.29975,150.125,45.5
946111,235.18040188404774,368.44375,151.625,47.25
947214,236.2971017767664,385.849375,140.375,40.875
948328,234.92755296615772,368.71750000000003,150.625,48.0
949511,234.89192954288524,382.4625,154.375,50.375
950687,235.47376931432785,374.0,147.375,46.25
951780,235.39730415549036,342.11875,147.25,44.5
952914,232.917527910846,374.7495,149.0,47.25
954013,234.26930338070053,382.80625,152.375,49.75
955177,234.43989431432786,387.6875,158.25,51.125
956351,235.39367832383738,369.09625,145.375,47.625
957469,236.9753117252102,343.49375,131.25,40.875
958533,236.74875,372.5,140.0,43.25
959640,235.42249999999999,372.75,156.25,52.625
960815,235.42578445376762,368.05,151.5,46.875
961903,236.1170621126051,360.15625,145.625,47.0
963007,234.62590791930984,356.9081875,145.25,45.25
964025,235.61479196281053,354.47625,136.0,41.375
965119,231.31923181369316,387.23349765625,156.75,45.375
966259,232.68538353585078,391.039125,160.375,51.875
967317,236.3900893840477,358.95000000000005,138.625,45.5
968484,235.46526931432788,368.475,147.125,44.125
969583,232.86195939298517,366.92770201562496,159.875,47.875
970756,235.26865945376758,370.69375,150.5,54.75
971846,234.8849723411625,384.38125,160.125,52.625
972982,230.67964505947393,372.0583544061914,144.75,43.375
974089,230.28852324896866,373.7531929354492,158.375,46.5
975173,235.58599629904757,347.8490625,138.75,38.375
976303,234.62029728048554,376.22875,146.625,50.125
977438,235.70871399665282,361.96875,143.5,47.0
978558,235.3320973411625,381.93125,155.0,48.125
979655,236.46702364265042,353.33875,134.125,41.125
980725,233.93233395461772,390.918015625,160.5,49.625
981859,235.7514273915124,360.16781249999997,142.25,44.375
982949,235.7495040986272,379.205,148.5,48.25
984122,236.32249121123226,376.82437500000003,139.25,42.375
985253,234.9231594537676,389.2125,156.5,51.5
986369,235.6669295428852,392.1375,146.125,43.875
987425,235.90853445376763,351.88125,146.75,43.375
988602,233.70519901694487,372.82437578125,143.875,45.0
989683,229.51585506507692,352.048614140625,146.875,47.875
990856,235.39751931432784,370.3875,147.125,48.75
991919,235.68489431432786,371.4375,147.25,48.625
993044,227.8257128473729,359.4579625,141.375,44.75
994228,233.9848238572131,367.8375,158.25,47.5
995433,235.08690750904296,344.145,144.875,46.75
996554,236.71565984116248,378.575,140.875,45.625
997627,235.5445621126051,367.08124999999995,147.625,46.5
998699,235.73135787704007,364.95875,142.875,43.125
999842,223.2854666278269,360.828225,148.625,50.25
1000912,221.19416853086807,341.73195,139.25,45.125
1001933,229.9561749306271,327.653625,132.75,39.25
1003264,231.52594567320935,358.77862500000003,141.875,43.625
1004363,235.99234624341702,382.6700625,141.125,41.0
1005553,234.25618023802983,357.3710625,148.75,44.625
1006656,211.2085525872193,366.319136981709,163.375,48.25
1007765,234.84090787704008,378.33875,151.625,42.375
1008895,236.22595707315753,366.34178125,140.875,46.375
1009984,234.84871477144262,362.95,156.875,49.5
1011091,234.81125,394.625,160.875,49.75
1012102,236.4341628073202,356.32375,136.0,41.375
1013245,214.05072381637711,354.83044359375003,163.125,55.625
1014332,229.53088973155562,361.5963125,149.875,44.75
1015342,232.97148182330255,373.435,152.25,44.125
1016454,235.2070344537676,391.3125,152.375,44.5
1017460,235.8433121126051,364.75625,148.125,47.25
1018529,234.87895780985946,375.9878125,152.625,48.75
1019537,235.6878264520302,380.510015625,140.875,40.5
1020682,236.43375,375.125,143.875,47.0
1021756,233.89676892693296,387.325,159.125,50.625
1022799,233.18568549179287,349.08483750771484,128.375,44.5
1023847,233.96595921587547,336.48218671875,138.875,39.75
1024934,224.7280304802547,377.58061258101196,155.25,49.75
1026019,233.83626499315199,383.26846875,153.5,44.625
1027068,234.1939008668885,350.277382484375,134.375,42.375
1028160,235.50633099865618,367.17790625,142.25,46.0
1029185,235.7231246126051,382.7,148.875,42.875
1030209,235.71446477144264,372.8875,149.375,46.375
1031303,236.27906172521023,379.94375,140.75,44.875
1032426,233.03482460091593,376.4001412109375,146.375,45.25
1033585,205.13964033076607,337.04833659291086,151.0,51.25
1034648,236.48422913609255,364.64375,137.375,42.625
1035703,233.85399961260512,403.45625,167.75,50.25
1036759,233.97972732169646,366.28625,160.875,46.625
1037824,235.94799388813738,362.65625,144.375,46.0
1038949,215.6970625210446,362.5070600324698,153.375,50.75
1040115,203.95309113449437,359.44971423641107,149.25,51.25
1041226,235.64514037070666,366.1763859375,142.625,45.5
1042356,236.81800718232495,361.15625,139.0,40.75
1043428,233.97802688404772,357.13125,163.25,50.875
1044521,233.9819442949301,391.48749999999995,164.5,45.625
1045586,235.0628397714426,371.5375,154.875,47.75
1046733,234.6840344537676,382.76250000000005,158.0,49.0
1047816,236.754882182325,358.21875,140.25,45.125
1048873,236.89496477144263,380.575,137.125,43.25
1050001,233.987315971645,374.2359375,163.125,54.25
1051166,233.433086041585,360.18333850195313,142.375,41.625
1052291,234.21052291075955,383.2789359375,154.25,48.75
1053354,233.67545238175603,386.012809375,152.5,48.25
1054465,235.6320893840477,391.09375,148.875,45.625
1055786,234.90179417739,380.7075,146.875,45.375
1056902,235.52464139185452,386.31061015625,146.125,46.125
1058080,236.78194468232496,361.58125,139.375,44.125
1059153,236.3456525787628,364.43,133.5,44.25
1060315,231.05467153379504,366.70719453125,141.75,45.75
1061421,224.83688189783007,369.6788392486328,140.375,49.875
1062692,232.4359788658964,354.62918125,146.75,41.0
1063698,235.89580074524488,373.998303125,135.625,42.375
1064779,233.80538847662245,345.7648307989258,141.5,43.625
1065964,231.7308657423869,374.37576371093746,154.875,53.875
1067099,232.11085220661693,337.7778847222461,128.75,40.125
1068199,233.9449149367739,357.796371875,139.625,44.625
1069315,233.07275331672736,353.16729808593755,142.5,43.0
1070478,235.75836363116235,372.29156250000005,143.0,44.0
1071658,233.35105930789388,377.0252594472656,154.5,46.75
1072787,235.12154726108778,382.04375,144.875,45.5
1073858,234.3664540405384,367.476223671875,147.5,46.75
1074990,234.89189092320424,355.218125,145.0,48.0
1076102,235.9843025787628,373.445,136.375,39.5
1077290,231.23689672151335,383.354,163.25,56.125
1078372,236.5671598411625,374.85,142.625,45.875
1079525,235.77351892693295,367.1875,141.0,43.0
1080619,234.45074532358774,372.4538125,141.125,40.75
1081663,235.88196477144263,386.85,147.875,45.5
1082722,235.6816233524946,360.400625,135.875,41.0
1083727,234.81308899665285,377.325,153.5,45.5
1084849,234.2820468930907,394.46125,147.5,47.75
1085850,234.78465030732022,372.77,151.625,48.875
1086923,235.1608469537676,392.0375,153.75,47.5
1087996,233.06794528596805,361.70571875,160.625,47.5
1089131,235.18805415549033,383.74375,153.75,45.625
1090236,235.64289431432786,372.1625,155.0,48.375
1091421,232.92565349285584,362.011875,164.0,50.875
1092677,235.1243113378153,379.4375,149.5,46.0
1093699,237.0560348411625,356.4125,137.25,40.375
1094724,235.77346477144263,382.075,149.875,45.125
1095837,227.21844776111382,340.38856250000003,169.5,61.25
1097019,228.55873186629924,364.578625,161.875,48.875
1098417,230.94325717731624,364.6415,153.5,45.25
1099523,234.8458491645333,362.0325,141.25,42.125
1100539,234.1981714488326,372.515,150.25,47.375
1101653,235.54374348267493,376.8075,145.25,42.0
1102773,235.89705415549037,376.6125,142.875,42.5
1103855,235.9341246126051,387.32500000000005,145.5,44.25
1104915,235.8425,378.25,150.375,44.5
1105983,234.94008938404772,367.00625,154.375,49.75
1107061,235.3827878879472,356.6784375,148.125,42.25
1108274,233.8127210374239,384.02621875,162.375,54.0
1109490,235.90822195376757,365.18125,144.25,41.625
1110536,234.6526700647581,355.23518750000005,135.125,41.625
1111639,233.88866419675037,350.975,146.875,45.875
1112722,232.91065722517385,363.588,142.5,42.375
1113878,226.76482572806387,348.45668750000004,142.0,42.625
1114909,230.49114886792444,358.486625,146.375,44.75
1116047,234.72178296608945,377.4225,142.625,44.375
1117086,232.85019381094435,357.50275,135.375,41.25
1118115,234.11795396819298,345.18875,144.125,47.875
1119293,232.76101538608302,387.07624999999996,158.125,47.375
1120363,232.8771077410976,367.65396875,146.25,46.375
1121419,234.471481613387,361.64398437499995,145.5,42.75
1122536,234.45061008780576,373.19000000000005,138.0,43.25
1123605,235.08360750904293,377.25125,142.875,43.25
1124653,228.28871711733203,370.966825,152.875,47.125
1126027,234.22381203253042,363.19875,152.0,49.875
1127137,235.25435485020543,360.25124999999997,142.75,45.625
1128291,234.9866234504204,365.13125,148.375,48.125
1129474,232.19012998950868,364.7125,156.75,47.0
1130598,231.34310152237873,350.9482784375,137.0,45.125
1131666,228.5216470856772,366.5185,148.25,44.625
1133027,229.92737334854388,362.84574999999995,153.875,46.375
1134216,233.72565163607348,333.26750000000004,133.75,44.5
1135243,231.4372540964818,363.96062500000005,136.875,43.875
1136325,236.58621438404774,350.875,137.5,44.375
1137693,236.6796246126051,366.75,139.5,39.375
1138789,234.84342915549033,371.26874999999995,154.625,49.625
1139962,230.45300235899015,358.87725,135.125,41.625
1141118,221.91085668477103,347.755413125,145.5,48.375
1142258,232.44828273628843,355.0,149.75,43.875
1143284,233.5915348411625,390.9125,172.0,54.5
1144362,235.37877688404774,381.71875,151.625,45.375
1145529,235.3722347942416,345.789625,132.0,42.0
